,EMD_CD,Address
1682,41390109,경기도 시흥시 도창동
1683,41390110,경기도 시흥시 금이동
1684,41390112,경기도 시흥시 과림동
1685,41390113,경기도 시흥시 계수동
1686,41390117,경기도 시흥시 화정동
1687,41390118,경기도 시흥시 능곡동
1688,41390119,경기도 시흥시 하중동
1689,41390120,경기도 시흥시 하상동
1690,41390121,경기도 시흥시 광석동
1691,41390122,경기도 시흥시 물왕동
1692,41390123,경기도 시흥시 산현동
1693,41390124,경기도 시흥시 조남동
1694,41390125,경기도 시흥시 논곡동
1695,41390126,경기도 시흥시 목감동
1696,41390127,경기도 시흥시 거모동
1697,41390128,경기도 시흥시 군자동
1698,41390129,경기도 시흥시 장현동
1699,41390130,경기도 시흥시 장곡동
1700,41390131,경기도 시흥시 월곶동
1701,41390132,경기도 시흥시 정왕동
1702,41390133,경기도 시흥시 죽율동
1703,41390134,경기도 시흥시 무지내동
1704,41410101,경기도 군포시 당동
1705,41410102,경기도 군포시 당정동
1706,41410103,경기도 군포시 부곡동
1707,41410104,경기도 군포시 산본동
1708,41410105,경기도 군포시 금정동
1709,41410106,경기도 군포시 둔대동
1710,41410107,경기도 군포시 속달동
1711,41410108,경기도 군포시 대야미동
1712,41410109,경기도 군포시 도마교동
1713,41430101,경기도 의왕시 고천동
1714,41430102,경기도 의왕시 이동
1715,41430103,경기도 의왕시 삼동
1716,41430104,경기도 의왕시 왕곡동
1717,41430105,경기도 의왕시 오전동
1718,41430106,경기도 의왕시 학의동
1719,41430107,경기도 의왕시 내손동
1720,41430108,경기도 의왕시 청계동
1721,41430109,경기도 의왕시 포일동
1722,41430110,경기도 의왕시 월암동
1723,41430111,경기도 의왕시 초평동
1724,41450101,경기도 하남시 천현동
1725,41450102,경기도 하남시 하산곡동
1726,41450103,경기도 하남시 창우동
1727,41450104,경기도 하남시 배알미동
1728,41450105,경기도 하남시 상산곡동
1729,41450106,경기도 하남시 신장동
1730,41450107,경기도 하남시 당정동
1731,41450108,경기도 하남시 덕풍동
1732,41450109,경기도 하남시 망월동
1733,41450110,경기도 하남시 풍산동
1734,41450111,경기도 하남시 미사동
1735,41450112,경기도 하남시 선동
1736,41450113,경기도 하남시 감북동
1737,41450114,경기도 하남시 감일동
1738,41450115,경기도 하남시 감이동
1739,41450116,경기도 하남시 학암동
1740,41450117,경기도 하남시 교산동
1741,41450118,경기도 하남시 춘궁동
1742,41450119,경기도 하남시 하사창동
1743,41450120,경기도 하남시 상사창동
1744,41450121,경기도 하남시 항동
1745,41450122,경기도 하남시 초일동
1746,41450123,경기도 하남시 초이동
1747,41450124,경기도 하남시 광암동
1748,41461000,경기도 용인시 처인구
1749,41463000,경기도 용인시 기흥구
1750,41465000,경기도 용인시 수지구
1751,41480101,경기도 파주시 금촌동
1752,41480102,경기도 파주시 아동동
1753,41480104,경기도 파주시 야동동
1754,41480105,경기도 파주시 검산동
1755,41480106,경기도 파주시 맥금동
1756,41480107,경기도 파주시 교하동
1757,41480108,경기도 파주시 야당동
1758,41480109,경기도 파주시 다율동
1759,41480110,경기도 파주시 오도동
1760,41480111,경기도 파주시 상지석동
1761,41480112,경기도 파주시 산남동
1762,41480113,경기도 파주시 동패동
1763,41480114,경기도 파주시 당하동
1764,41480115,경기도 파주시 문발동
1765,41480116,경기도 파주시 송촌동
1766,41480117,경기도 파주시 목동동
1767,41480118,경기도 파주시 하지석동
1768,41480119,경기도 파주시 서패동
1769,41480120,경기도 파주시 신촌동
1770,41480121,경기도 파주시 연다산동
1771,41480122,경기도 파주시 와동동
1772,41480123,경기도 파주시 금릉동
1773,41480250,경기도 파주시 문산읍
1774,41480253,경기도 파주시 파주읍
1775,41480256,경기도 파주시 법원읍
1776,41480262,경기도 파주시 조리읍
1777,41480310,경기도 파주시 월롱면
1778,41480320,경기도 파주시 탄현면
1779,41480350,경기도 파주시 광탄면
1780,41480360,경기도 파주시 파평면
1781,41480370,경기도 파주시 적성면
1782,41480380,경기도 파주시 군내면
1783,41480390,경기도 파주시 장단면
1784,41480400,경기도 파주시 진동면
1785,41480410,경기도 파주시 진서면
1786,41500101,경기도 이천시 창전동
1787,41500102,경기도 이천시 관고동
1788,41500103,경기도 이천시 중리동
1789,41500104,경기도 이천시 증일동
1790,41500105,경기도 이천시 율현동
1791,41500106,경기도 이천시 진리동
1792,41500107,경기도 이천시 안흥동
1793,41500108,경기도 이천시 갈산동
1794,41500109,경기도 이천시 증포동
1795,41500110,경기도 이천시 송정동
1796,41500111,경기도 이천시 사음동
1797,41500112,경기도 이천시 단월동
1798,41500113,경기도 이천시 대포동
1799,41500114,경기도 이천시 고담동
1800,41500115,경기도 이천시 장록동
1801,41500250,경기도 이천시 장호원읍
1802,41500253,경기도 이천시 부발읍
1803,41500310,경기도 이천시 신둔면
1804,41500320,경기도 이천시 백사면
1805,41500330,경기도 이천시 호법면
1806,41500340,경기도 이천시 마장면
1807,41500350,경기도 이천시 대월면
1808,41500360,경기도 이천시 모가면
1809,41500370,경기도 이천시 설성면
1810,41500380,경기도 이천시 율면
1811,41550101,경기도 안성시 봉산동
1812,41550102,경기도 안성시 숭인동
1813,41550103,경기도 안성시 영동
1814,41550104,경기도 안성시 봉남동
1815,41550105,경기도 안성시 구포동
1816,41550106,경기도 안성시 동본동
1817,41550107,경기도 안성시 명륜동
1818,41550108,경기도 안성시 옥천동
1819,41550109,경기도 안성시 낙원동
1820,41550110,경기도 안성시 창전동
1821,41550111,경기도 안성시 성남동
1822,41550112,경기도 안성시 신흥동
1823,41550113,경기도 안성시 인지동
1824,41550114,경기도 안성시 금산동
1825,41550115,경기도 안성시 연지동
1826,41550116,경기도 안성시 대천동
1827,41550117,경기도 안성시 서인동
1828,41550118,경기도 안성시 석정동
1829,41550119,경기도 안성시 아양동
1830,41550120,경기도 안성시 금석동
1831,41550121,경기도 안성시 계동
1832,41550122,경기도 안성시 옥산동
1833,41550123,경기도 안성시 사곡동
1834,41550124,경기도 안성시 도기동
1835,41550125,경기도 안성시 당왕동
1836,41550126,경기도 안성시 가사동
1837,41550127,경기도 안성시 가현동
1838,41550128,경기도 안성시 신건지동
1839,41550129,경기도 안성시 신소현동
1840,41550130,경기도 안성시 신모산동
1841,41550131,경기도 안성시 현수동
1842,41550132,경기도 안성시 발화동
1843,41550133,경기도 안성시 중리동
1844,41550250,경기도 안성시 공도읍
1845,41550310,경기도 안성시 보개면
1846,41550320,경기도 안성시 금광면
1847,41550330,경기도 안성시 서운면
1848,41550340,경기도 안성시 미양면
1849,41550350,경기도 안성시 대덕면
1850,41550360,경기도 안성시 양성면
1851,41550380,경기도 안성시 원곡면
1852,41550390,경기도 안성시 일죽면
1853,41550400,경기도 안성시 죽산면
1854,41550410,경기도 안성시 삼죽면
1855,41550420,경기도 안성시 고삼면
1856,41570101,경기도 김포시 북변동
1857,41570102,경기도 김포시 걸포동
1858,41570103,경기도 김포시 운양동
1859,41570104,경기도 김포시 장기동
1860,41570105,경기도 김포시 감정동
1861,41570106,경기도 김포시 사우동
1862,41570107,경기도 김포시 풍무동
1863,41570108,경기도 김포시 마산동
1864,41570109,경기도 김포시 구래동
1865,41570250,경기도 김포시 통진읍
1866,41570253,경기도 김포시 고촌읍
1867,41570256,경기도 김포시 양촌읍
1868,41570340,경기도 김포시 대곶면
1869,41570350,경기도 김포시 월곶면
1870,41570360,경기도 김포시 하성면
1871,41590116,경기도 화성시 진안동
1872,41590117,경기도 화성시 병점동
1873,41590118,경기도 화성시 능동
1874,41590119,경기도 화성시 기산동
1875,41590120,경기도 화성시 반월동
1876,41590121,경기도 화성시 반정동
1877,41590122,경기도 화성시 황계동
1878,41590123,경기도 화성시 배양동
1879,41590124,경기도 화성시 기안동
1880,41590125,경기도 화성시 송산동
1881,41590126,경기도 화성시 안녕동
1882,41590127,경기도 화성시 반송동
1883,41590128,경기도 화성시 석우동
1884,41590129,경기도 화성시 오산동
1885,41590130,경기도 화성시 청계동
1886,41590131,경기도 화성시 영천동
1887,41590132,경기도 화성시 중동
1888,41590133,경기도 화성시 신동
1889,41590134,경기도 화성시 목동
1890,41590135,경기도 화성시 산척동
1891,41590136,경기도 화성시 장지동
1892,41590137,경기도 화성시 송동
1893,41590138,경기도 화성시 방교동
1894,41590139,경기도 화성시 금곡동
1895,41590140,경기도 화성시 새솔동
1896,41590253,경기도 화성시 봉담읍
1897,41590256,경기도 화성시 우정읍
1898,41590259,경기도 화성시 향남읍
1899,41590262,경기도 화성시 남양읍
1900,41590310,경기도 화성시 매송면
1901,41590320,경기도 화성시 비봉면
1902,41590330,경기도 화성시 마도면
1903,41590340,경기도 화성시 송산면
1904,41590350,경기도 화성시 서신면
1905,41590360,경기도 화성시 팔탄면
1906,41590370,경기도 화성시 장안면
1907,41590400,경기도 화성시 양감면
1908,41590410,경기도 화성시 정남면
1909,41610101,경기도 광주시 경안동
1910,41610102,경기도 광주시 쌍령동
1911,41610103,경기도 광주시 송정동
1912,41610104,경기도 광주시 회덕동
1913,41610105,경기도 광주시 탄벌동
1914,41610106,경기도 광주시 목현동
1915,41610107,경기도 광주시 삼동
1916,41610108,경기도 광주시 중대동
1917,41610109,경기도 광주시 직동
1918,41610110,경기도 광주시 태전동
1919,41610111,경기도 광주시 장지동
1920,41610112,경기도 광주시 역동
1921,41610113,경기도 광주시 목동
1922,41610250,경기도 광주시 오포읍
1923,41610253,경기도 광주시 초월읍
1924,41610259,경기도 광주시 곤지암읍
1925,41610330,경기도 광주시 도척면
1926,41610340,경기도 광주시 퇴촌면
1927,41610350,경기도 광주시 남종면
1928,41610370,경기도 광주시 남한산성면
1929,41630101,경기도 양주시 유양동
1930,41630102,경기도 양주시 어둔동
1931,41630103,경기도 양주시 남방동
1932,41630104,경기도 양주시 마전동
1933,41630105,경기도 양주시 산북동
1934,41630106,경기도 양주시 광사동
1935,41630107,경기도 양주시 만송동
1936,41630108,경기도 양주시 삼숭동
1937,41630109,경기도 양주시 고읍동
1938,41630110,경기도 양주시 덕정동
1939,41630111,경기도 양주시 봉양동
1940,41630112,경기도 양주시 회암동
1941,41630113,경기도 양주시 율정동
1942,41630114,경기도 양주시 옥정동
1943,41630115,경기도 양주시 고암동
1944,41630116,경기도 양주시 덕계동
1945,41630117,경기도 양주시 회정동
1946,41630250,경기도 양주시 백석읍
1947,41630310,경기도 양주시 은현면
1948,41630320,경기도 양주시 남면
1949,41630330,경기도 양주시 광적면
1950,41630340,경기도 양주시 장흥면
1951,41650101,경기도 포천시 신읍동
1952,41650102,경기도 포천시 어룡동
1953,41650103,경기도 포천시 자작동
1954,41650104,경기도 포천시 선단동
1955,41650105,경기도 포천시 설운동
1956,41650106,경기도 포천시 동교동
1957,41650250,경기도 포천시 소흘읍
1958,41650310,경기도 포천시 군내면
1959,41650320,경기도 포천시 내촌면
1960,41650330,경기도 포천시 가산면
1961,41650340,경기도 포천시 신북면
1962,41650350,경기도 포천시 창수면
1963,41650360,경기도 포천시 영중면
1964,41650370,경기도 포천시 일동면
1965,41650380,경기도 포천시 이동면
1966,41650390,경기도 포천시 영북면
1967,41650400,경기도 포천시 관인면
1968,41650410,경기도 포천시 화현면
